Actual,Predicted
3949,3261.6924
3464,3631.564
3716,3987.8616
1839,3701.8018
2941,3210.68
1465,2670.9226
745,1542.5488
1297,1578.0688
3289,2510.3418
3673,2744.5557
2667,3799.0798
2671,3214.0088
1185,2040.6426
2539,3688.3628
395,1651.357
1258,2581.5247
2958,3787.5789
1243,2780.3782
829,4197.874
4802,3688.853
2457,3050.4216
4453,3486.7383
1730,2945.7312
5535,1966.35
5759,4060.2244
1290,4156.7256
5580,4247.1875
3698,4895.7773
1537,2289.7122
8247,4577.013
2418,1684.3613
2632,2418.082
1291,1608.8788
2616,5080.7803
1354,2162.8735
7063,4055.1052
1935,1654.7257
2404,2482.3633
1982,2349.1223
2122,2297.775
2301,3242.4973
1011,1270.7971
4353,3501.9934
5025,5054.0137
3911,3876.1743
1997,2927.9111
11504,8965.696
4201,2977.4155
2079,3684.3816
3189,3570.6704
3080,2391.9119
1837,2591.8281
1146,2232.8176
2482,1590.1455
4528,5039.022
2890,5816.679
1379,1401.4934
2464,3004.57
3011,3064.9126
2812,3446.006
3387,4852.227
2318,2482.3633
3876,2957.6228
2304,3578.8
2033,2298.0964
3747,2013.7466
6034,4264.9365
2237,1980.3943
4004,3709.1064
4042,3465.249
1267,1885.6924
6469,7564.8457
6062,3566.8132
330,1857.397
2970,4208.764
4326,5081.025
1921,1621.0437
872,2428.445
1193,1485.8478
1457,2354.6626
1503,1122.6414
840,1913.4207
6789,4415.5396
3982,3325.3125
7115,6336.688
2914,3597.8892
7119,4170.1304
2104,3553.9749
4927,4082.5762
6558,6212.6753
6617,5371.0874
2803,3366.6514
2424,2241.1077
999,2820.6958
1547,2198.557
1648,1804.3534
1322,2234.3914
7051,8047.377
9717,8757.997
10779,4198.476
4033,5182.6206
3982,2493.8848
7050,5604.075
822,2741.2754
4124,6205.5938
3094,3457.0503
2278,5686.123
4453,2593.4143
377,2121.0469
569,1331.4347
441,1203.1018
6236,4372.9585
6707,5511.992
6246,5366.9404
2176,3512.3438
8695,5971.1143
3552,2178.916
10775,7523.0317
6293,3522.503
5213,3513.9504
6882,4902.412
6419,5415.957
1664,3780.9534
2602,1890.6467
3905,3707.942
578,2899.1467
6970,4504.8203
2281,1101.9452
677,1497.4996
5409,4023.877
3022,3616.4077
4491,2956.3726
3000,2529.8843
6872,4001.8796
1991,3324.418
1755,2981.6711
6756,3603.9778
1172,3030.3682
8578,6318.8457
8875,6497.795
518,3823.879
1556,3210.817
2636,3312.9685
846,3415.153
5859,3691.0588
7308,5305.8813
487,771.20776
1836,2507.566
12287,9764.761
1242,1237.3503
1131,1258.8171
1983,1960.3763
1174,2310.329
1552,1654.0597
2412,3266.6436
1903,1728.0098
808,1462.3667
1340,2129.2078
1699,2948.5134
4658,3559.3372
795,1514.8934
1299,3263.6826
460,1048.4392
2972,3600.5625
8366,5483.8345
7180,4228.392
2971,3398.7712
1041,2728.7744
4207,3017.6482
3987,1994.498
4200,4444.5605
3273,5979.9424
1199,2317.8003
8586,4089.6355
1817,1602.9564
1292,1941.5194
976,2449.6953
2947,2225.4202
6432,4556.0645
2493,2497.385
4176,3305.0195
3749,3030.4973
1659,2279.3757
773,1502.8376
414,1954.2837
3833,4337.8423
2806,2044.8984
1853,4392.982
1096,1620.7916
1631,2217.6743
