Actual,Predicted
0,-51.40942
0,-18.633017
33,49.822506
2642,2580.094
3675,3506.2568
0,-54.068417
1301,1288.5771
3390,3621.2793
344,697.8115
466,462.39316
2331,1886.8218
171,311.39276
27,106.16782
1920,2481.166
1,78.59162
3499,3683.259
0,0.9641046
0,-6.3142724
812,524.87366
3083,2697.3625
1491,1395.2206
2948,3099.2356
2688,3207.2634
0,-71.586494
2335,2146.7695
3,48.209496
185,250.01767
0,-40.364773
3389,3789.6914
1838,1786.7587
528,398.28525
4355,3970.5547
2415,2399.67
1,23.157272
68,40.64038
3536,3717.3655
25,119.22056
0,-31.59288
948,1147.0582
2037,1430.1141
1886,2001.5131
4,43.382618
3702,3676.553
1080,1422.1536
233,436.69388
1,24.706337
234,140.64708
1174,1514.5903
2310,2708.7444
1836,1455.6671
1495,2158.252
0,227.31743
2693,2416.7173
0,-27.306202
3857,4029.2676
1900,1859.4569
2049,2231.3083
11,46.18228
120,57.03822
3901,3429.1682
2649,2417.1982
2958,3449.0444
252,220.62807
4835,4363.444
0,4.829048
2368,2080.763
1699,1820.0653
0,-24.560417
0,-75.75188
1159,1225.0581
7,53.868122
58,88.087906
2232,2160.1216
3620,3164.164
0,-29.468454
311,520.8931
1908,2132.1921
482,472.73798
68,143.50327
379,348.44345
1558,1662.1388
1421,1876.7303
4481,4287.9727
64,239.3707
0,-94.744125
1,34.295666
3009,3088.8174
0,14.195787
3130,2893.8074
1,55.253048
142,149.67883
0,-0.72436005
1867,1780.0165
584,884.45306
3063,2906.5142
1,-3.701399
2477,2528.6453
3835,3929.2942
175,226.24313
2003,2124.8242
0,-10.109683
3345,3078.1382
2936,2885.2498
3100,2886.8767
0,0.17920369
0,-21.994411
33,116.55307
1087,652.7709
0,-41.23723
1627,2171.853
2499,2777.5527
0,-105.266266
2181,2477.1177
0,-30.807756
3151,3187.9453
1203,1298.4745
2580,2364.4216
470,716.85205
1202,1292.4934
25,52.848305
2231,2468.976
894,949.66156
0,-52.1262
55,52.16213
2546,2169.0732
31,58.733376
1374,1134.0223
2684,2784.8464
0,-115.69069
1,-16.251772
33,73.89489
0,44.988667
1,53.00929
2392,2272.472
3663,3298.0647
6,161.60172
253,314.578
1677,1723.3859
2984,2938.9844
1805,1907.7979
34,23.690582
211,542.0515
2297,2494.199
3863,3734.492
50,60.818935
161,290.77338
0,-79.03925
883,646.70935
1,-35.67363
713,954.9658
18,92.71554
3,301.5892
867,933.533
924,960.77814
3017,2585.923
3797,3675.1482
0,32.505836
3480,3231.8523
1,19.67491
3,19.05037
1,-20.449715
1,90.591354
2049,2180.4912
3858,2876.153
2634,2531.1992
909,1221.2031
0,34.11564
3297,3123.999
282,388.2017
1832,1808.7454
0,209.47577
2741,2675.811
0,-40.78047
33,73.983986
2523,2734.7554
585,616.81775
80,124.681694
2912,3017.3708
611,608.94037
5,-1.81935
432,517.8668
