Actual,Predicted
2701,901.5637
1766,1157.967
1,1547.9323
1252,652.9054
1718,867.76013
37,995.8118
2337,1182.533
2337,1135.2534
3024,1494.3298
1,1906.7275
2317,1006.29083
41,909.2391
337,652.23724
1,547.5628
2696,906.8559
56,1022.5576
2825,1058.1804
3133,1359.513
2845,1930.6494
2,1651.2781
2859,655.5351
64,1014.13715
359,1233.1318
359,761.5003
4364,1365.5453
1,1520.6641
2761,1497.0583
1,1175.5167
36,1662.0364
1381,714.9586
2514,1213.5778
1,1888.7144
4055,1684.4894
278,1733.9705
2186,2089.0884
2105,1703.1423
44,2360.1016
210,1992.8511
210,1798.6488
1,1365.249
1,1531.8279
2787,1305.671
1523,1619.4592
713,1611.1995
3269,1417.7537
2314,1658.112
3255,1669.663
1787,1799.6278
1028,1756.106
1262,1208.8281
46,994.95087
1,1256.2444
0,1336.5107
1,1343.5712
346,1147.6848
1,814.39105
46,791.14996
2225,865.79297
2225,831.60114
2011,889.60876
0,887.93195
0,830.67834
1,786.1619
41,518.0951
981,594.8932
2520,748.58154
2520,1652.6971
3328,1463.8289
2,1712.4668
40,464.36365
1048,502.71976
1900,794.54114
2970,1172.4233
3224,1198.4321
2706,1435.8899
1917,1278.7402
2,1526.1904
2,732.7586
1,663.77014
1,816.97174
1,867.60406
416,865.9253
416,297.9694
3573,503.2515
176,782.8226
176,487.70847
1,698.242
1,398.12595
2700,340.49875
285,951.7079
285,291.8792
1490,234.60597
706,674.9105
1,634.4748
1970,262.99976
1970,582.55835
2203,978.43506
801,771.8444
490,1197.1506
45,530.4311
3865,893.0184
1064,855.94135
1,1017.0284
1,449.38437
449,457.9786
3389,875.7066
317,1160.9269
317,792.5643
1261,741.844
1261,971.8415
3391,1056.8561
3109,1505.7489
3109,1618.5212
1,2113.3528
35,824.3996
1,971.24786
3021,890.6853
1,1608.9105
2890,1169.8296
1,1040.2858
1725,990.25085
3555,921.8076
3555,1724.2938
935,1419.3066
4366,1843.5312
1,1603.2657
1377,1164.216
388,723.4843
4154,1684.4146
1080,1565.8995
3988,1859.978
1876,1728.4805
3585,1754.6223
2625,1948.3904
2625,2014.2363
3,1690.8489
3488,1351.8073
2198,1628.5458
1377,1789.6858
16,2390.2422
4163,1846.8462
2,2435.217
4584,1644.762
50,2058.6357
2924,1653.1694
1488,1955.1079
335,1809.7708
335,2070.8638
2310,1905.8988
1,2186.1748
1897,2219.8499
1,2075.6448
1605,2990.952
1,2417.191
23,2473.9736
1,2183.3896
1185,1901.5024
68,921.9954
2142,1157.3597
464,1228.8805
2848,1860.9685
4421,1853.1934
2790,1863.8336
3543,2225.8806
1114,1911.8206
1827,1083.6958
388,1280.5747
33,745.4809
2268,1105.6289
1,1309.4722
1,927.30493
1,1264.9818
3572,1136.3895
3725,1714.5897
3725,1223.6042
2587,1550.1616
3797,1580.7902
1,1316.1882
1,1384.1906
66,772.58124
60,1119.5066
3557,1907.5771
3557,1181.5085
2635,2044.3379
4241,1771.5413
4090,1719.847
4722,2471.6558
4072,1842.2761
2269,1932.3044
69,2374.932
347,1463.7179
347,1836.469
471,1864.5681
1,872.113
2102,1252.954
347,805.45074
347,1560.1196
1,1246.7676
2,1480.5538
2335,878.6667
1,1433.1965
323,983.0711
2513,1367.4265
1499,1869.1582
3543,2017.9679
3543,1502.1311
2469,1437.9084
3694,1909.2106
390,2260.956
39,1491.23
1832,688.9818
1,1312.9536
1334,606.7808
2609,477.16098
4353,586.6425
39,1109.3494
1,752.48413
1,655.58685
1112,966.24585
48,1622.6218
3422,987.3576
2058,1135.675
2058,1627.5327
4068,1576.3865
3007,1516.8584
3473,1668.377
298,1583.3672
298,1294.9204
3093,686.12305
353,1218.0776
353,922.92596
1,927.73737
1,962.66156
3617,931.72675
3617,1239.2136
2322,1848.4031
2322,1217.8315
4345,1606.615
4849,1941.9008
4619,2149.4988
1,1776.6938
345,1504.2299
345,955.2894
1,1238.1113
42,1190.601
2,1375.3481
1,694.1144
351,953.04626
1157,164.79634
318,1271.7039
318,1048.69
2625,673.45
1,1009.2249
1179,459.90244
3514,430.6177
358,1669.6946
358,1680.6034
4089,855.247
2,2462.4062
3267,1195.9807
1,1108.1552
778,1611.0952
3888,1020.1528
1,1416.3381
303,555.0794
303,592.83954
47,847.652
1837,821.46844
1864,973.9708
733,1040.7885
2393,962.9485
1,1252.5874
994,1262.3921
1,1122.8296
1595,869.29584
2735,1274.8745
1,1513.1458
2978,833.856
3245,1827.445
2837,1920.6942
3932,1425.1788
233,1905.778
233,865.6673
1912,859.4382
22,1186.447
339,1204.2284
339,1332.1531
0,926.8521
1,571.50214
1792,1233.8887
48,1469.5953
3251,1308.178
964,682.161
2895,832.89056
3109,949.6178
1748,1843.7966
2954,1171.6112
356,1084.1958
356,958.51764
787,899.9401
2560,903.0405
2560,1251.1306
291,815.23334
291,1486.6755
3212,754.9026
1,1201.8079
2051,1183.3768
2,1125.7189
1,1017.9753
1,1014.81555
52,972.6508
2067,1298.7546
2926,674.6008
2926,1328.511
3387,1240.2465
3635,1418.5278
3469,1547.1414
3079,1990.3123
1662,1915.5505
362,1471.8911
2844,1156.8132
2865,1202.3378
2610,1376.4047
1519,1728.3293
1,1287.9983
49,910.17145
917,1020.60583
1621,1258.3112
2756,1120.2476
954,1464.8774
1022,1163.9792
1,1025.9944
448,984.90234
3335,1184.7722
3335,1351.6196
3808,2272.3235
3686,2536.6133
1336,2604.1746
4264,1561.4861
4004,1733.4055
3463,2118.0374
1,2225.3325
1,1036.917
1,1117.1967
38,1164.0635
1188,896.5727
1657,1449.8169
1657,615.2882
2181,1207.5364
633,1801.104
26,1159.7395
1,1006.24194
812,1244.9585
0,1713.1963
328,2269.3755
2391,1449.859
2,1148.8687
0,1159.7859
3491,1220.8418
347,1666.211
347,1597.4092
45,628.5171
1,1111.1526
421,645.139
2422,992.62195
3886,812.2952
4062,1187.8846
4012,1433.212
3803,1267.9546
47,2170.5786
2622,813.05365
1317,1082.8662
3326,977.5876
3326,995.89923
1,1849.1233
1,984.26227
3662,1274.7238
3278,2168.5586
1854,2524.8293
1073,2058.8728
352,1347.1472
352,1253.6396
44,1400.5476
3,1602.8046
2,1761.1064
