Actual,Predicted
1495,1455.7058788306767
1,1329.606857145367
3527,3775.66153805881
817,267.88728206743144
9234,4246.860887439851
5207,4163.889304424565
2628,3808.9925270093026
802,3393.4469686546818
0,4.912012555274487
34,689.2385659367155
1585,2587.007279660016
2481,1595.5489829047165
728,941.5331282746502
421,4125.9934122992145
3289,2706.055788165848
4818,4584.576629226549
0,-185.55218219430935
6516,2765.6743473448896
421,184.5213361047081
137,1627.130988595558
1083,1253.564210710103
1299,2467.7209968187544
1780,3329.0812377622224
794,3032.015900905377
3687,1770.449951945151
1268,3163.467905042011
1,493.19301114109294
1422,2331.6789533875
8983,3793.17669250534
7834,4065.5856473712356
474,1586.9881482119836
1835,908.8974497686959
3859,2831.887560706071
1,1140.2708644255927
4790,4669.686803550563
95,770.5842622386572
84,466.5229889201164
2305,1108.6305391614605
4103,3910.905227216941
3126,1628.8616556096076
348,631.9603682321635
2942,2455.424755550417
997,3011.1251282672156
975,1796.2362286261214
2049,1155.9945312104846
3113,3079.5673062123697
0,617.405819540918
3529,2595.363448329228
3760,5741.584054926892
345,681.7819452080148
1890,1040.5896666357166
371,899.3465782840667
361,3370.0059415815795
1502,3870.938791317052
1685,562.8943086130112
5966,2211.3667928238156
1,1019.559945429939
1787,1456.6961610954477
136,620.6006824186352
3194,2391.528946735709
222,1515.5467325869704
2897,638.3917803318927
1991,1756.2385409430008
4525,3686.371763148216
1972,4116.817048225306
1214,3998.6105118776195
0,-242.59971838521415
2142,351.64426053055104
847,3611.3049262045697
1578,1875.7574248457404
3695,3037.5317353146547
2493,1950.116578856485
578,2492.8936632300483
2366,4067.1047648656113
1455,2535.1642926527293
571,2337.345562893506
1404,1926.2353187250428
6617,3837.405159910284
1755,1759.7600667170063
2540,1780.6260984946148
1154,2244.667122949135
2032,2773.6214046085897
1842,2680.6973277188827
674,1259.8586100827833
836,3204.3264074821946
618,1117.9739620826895
1816,1995.3173419734976
2477,1101.1033561410313
2657,3245.4735396666383
1954,2859.126527495757
4663,1935.027413978025
2,516.3613625019661
3181,5484.037702352989
3736,2897.8602229056287
913,2504.7869244759004
3318,2012.8943926194497
2053,2543.455400872701
1610,2748.0669608725093
626,1878.1040109137994
3675,4661.054018235549
4982,3678.347647943521
2008,2569.713993748288
2841,1908.461082083073
7588,3837.017504606869
4046,2777.355202642555
3280,1197.8420425851818
1562,2834.4108740652027
4225,2460.839076941151
1219,2286.6837166579226
205,374.5077957535741
4074,3450.1937948239083
444,2487.4955982350966
3762,2791.0217575487204
3448,4376.725992377165
6466,4223.490291472002
347,116.89404910349003
3290,946.9075455819275
617,3883.216750101232
81,886.2848860651884
5078,2891.309501172729
1157,2622.976840605932
9966,2657.7664452234912
2525,2764.6397497244197
2495,2110.6425490839774
2767,3289.842568892973
1215,2223.875839195405
6576,2745.4166136766016
5040,2610.391300677513
302,2457.237415389407
1552,2172.6879698664434
87,1312.0060934600533
4555,4620.870831670882
8973,3788.9158534458857
3133,2350.235545005913
2557,1379.6134941948276
1619,4445.038280882132
3,511.95387377265615
2948,4051.5316414825666
1620,1309.529921404277
2088,2419.4848380017083
3,1123.102771552587
1448,3687.0010669880303
6970,4236.239146066198
3032,3758.9312372979202
1334,882.9274388467365
2050,703.4958064329567
799,2075.8356009620347
752,4201.821608257089
2924,1981.749791977234
1679,2210.288930828212
1227,4065.701109759206
1114,921.3823600039668
2563,911.4726202426118
3787,1723.8976852465585
2741,1458.585640574327
5984,2049.1852734695876
2705,2440.339401203544
6432,4138.983540002011
6999,3685.7271392487473
1,886.609738907473
1,642.3612818769052
1987,1789.6247207698489
1795,2070.0417914896116
0,966.4545788831183
1,355.4399777297858
4225,4140.711077984701
3261,3756.2156643730723
1426,1829.7423002571613
4443,2969.9459476443753
1037,2597.7023298961158
803,2616.0435760742857
34,679.6337615947868
2354,2824.898185339125
1714,2229.556702188778
1,808.9545549569989
1,1692.913958288338
11345,4984.293464248056
4008,1863.7106049068843
7250,3926.1008379974683
1,-336.0423278665439
2225,1338.6691985620291
3551,2203.7582812357814
4505,4076.0896875350318
1482,1082.473011952332
3377,2413.3759222926983
0,832.5008776171908
4111,3227.0174193650673
1552,2236.6440766311152
4,668.2966689361074
0,907.2526065923321
2600,1074.047278759872
1628,1539.8965950271395
1011,2880.2619543216006
957,2909.0526562702817
1478,3295.8303919550835
21,734.0256502192224
396,1239.7751429334185
1042,3937.9579358973515
0,864.0616111615836
4959,3192.985382749628
1776,2562.542213789
1,440.1582648437634
3,1071.6494818884403
368,2650.8171157965717
50,876.2020340670297
1855,2081.0611426895357
1265,2600.9465141979326
4446,2762.238639532139
0,185.92039766248672
4773,4749.876705970617
2289,3938.1706415826284
1353,139.1271578527685
2668,2311.648084123781
2907,2062.3969007311844
2934,2638.0618817685336
4052,2646.640491224289
2216,2476.5760613040056
3181,3996.0849596798816
1268,2746.3040514472323
3199,1328.7587403859816
5086,3397.8019755322475
1763,1645.3824093364838
1011,2741.032687115723
1265,4171.442910733071
1558,3776.290827966399
4085,1752.5933651131218
1,1154.9581732803654
3253,1314.8132405527995
3014,3278.3140222287784
4993,3388.008087859709
3072,1460.491802585968
3257,3087.8492662283406
1157,3488.2985459523206
3801,4449.231321402347
4133,3132.3999699928845
2231,3236.5451447924297
3056,1802.0203909125357
741,2771.6596579090565
1131,2718.517667772803
1,-127.43637967201175
8875,3702.785978500784
1358,2848.515867568103
2409,5150.440459017047
1116,3229.7405938389293
1583,2661.9526729892987
1907,2642.410701713163
1298,423.4401414293261
4353,3727.645421597803
3,743.6192595458579
4123,3678.6249796089123
1015,2026.8187389978139
1,605.3958712904694
2,622.3438181425026
0,640.3989347977531
3617,1888.7613959138198
1018,365.782863614515
1356,2785.851910890853
1308,1648.2513715815167
3673,2539.178685387031
1,-71.70725475118343
1,1028.8557930678526
2709,3144.5177099912125
1,342.54769092235256
1995,4788.0045298317655
1210,2087.7668339713873
3519,2314.407415075666
3279,2011.6258294133168
3907,2897.134326660149
7550,4135.509008564217
2630,2156.6261044287694
248,405.0084406412807
2087,1819.8315134579516
4331,990.7516880516796
4412,2573.0476420260256
5498,3638.3270099209494
28,-193.32527470483728
3248,3322.5601824408823
1,1373.3235222734675
101,1694.9431951487368
3274,2950.627238487754
378,3718.3231845082646
0,1745.9860472678138
5266,2955.733069815922
1299,4266.453699382591
2097,1934.6043601499423
8118,3163.2892083549104
1254,2266.4559230092145
1291,2744.116998344647
17,1069.989583243836
2868,3248.6085448099057
1,629.0695034388136
2665,2250.198970953077
2936,2024.397609277863
1738,1031.2796263309592
253,934.4395311484568
3611,1351.7867286722922
3989,4494.141571746161
1973,2716.095963429516
3145,3785.5197562739068
189,858.3884664386005
0,214.71992050363224
3801,3013.3827409914684
1133,2938.4860151483026
157,2466.4781236257422
1982,3823.823056737996
1144,1409.8161822721904
2959,3064.381610578088
2411,3858.324509960288
192,743.4399719950179
3623,2152.207481181469
2238,3274.677661740776
3534,1454.1245993807115
583,12.049625135538008
2150,4192.457437812338
1644,3992.397608235291
2490,3169.398590296043
626,1278.1806004274713
3484,2438.6959146295067
611,2892.30366449147
1225,4611.82282097831
6759,2831.6775905361155
4111,1542.7641771445433
5373,3965.3084999157745
2200,2668.9694487341203
300,4019.040524636146
2304,3726.43713160635
2831,3356.106699729471
0,669.5215070227732
1408,1069.97799975618
932,2729.305063631198
975,1867.4310605551964
1178,708.7070651632839
1959,2965.8620478064277
1188,3800.285641282784
1,-27.40383244536315
2454,1921.7653207405547
0,591.4903572325584
3343,1900.3173244004302
2708,2374.7361453301146
563,1123.2336193013343
894,802.7748329517071
856,4031.7840990550776
1243,3232.2250968435856
3996,3560.1902662269586
1840,898.2696738904797
2068,1373.7169536985184
5072,3498.907384821623
0,38.318482303397104
2876,1763.108515118236
408,650.0260146918754
1867,1430.5116090883548
1,1400.2502441502456
4777,2280.902503543797
2697,1446.1276067903618
1352,3432.011075883931
1739,3799.2994280609873
3165,2688.386645255714
3349,2485.7191064521103
711,4188.191184718658
2611,1173.8326550030488
4392,4783.394305292039
2565,1628.6311325745937
3105,1796.6725992945885
3323,2988.3808789422055
6590,3530.5293728725683
1783,2649.2012325942214
0,105.56153538060062
637,3197.462579942914
7029,3401.123409527574
565,2845.5112482788263
0,701.4867030643672
98,-68.41992666046826
4331,3017.9482848758507
0,1255.9995698564326
2513,638.1267109447099
3843,1512.3992916794832
7477,3567.516321240533
2900,1764.9640464666463
6228,2918.7292142349925
0,815.316137399308
5787,4939.792153644741
2749,1716.4300038106358
1067,1104.5310552790925
14,1493.8435068411654
2172,2441.402233155257
2298,2457.552391162333
319,773.8167536688434
0,878.494176077993
2805,1284.9407343332223
2504,2003.3298014841512
861,1354.2475145887747
1919,698.6644182683685
2219,2181.4005731862435
20,4089.1385117783666
295,3293.2113446250314
2380,2505.6112971481216
1251,3097.989837349205
521,4283.180461164289
7102,3778.5305003038247
900,3993.6383193487363
4790,3569.1246581070027
3725,2499.1360227782734
86,506.8503794864682
3455,3943.075473067571
2098,2110.8328487453273
1798,1567.580029236693
2209,1068.1489418525325
163,1649.137439652406
0,-253.53238685264478
7458,2480.0605772179133
10234,3228.857956958107
3245,2311.159482919744
2781,1799.831161293887
2100,1217.7328031056259
0,-111.45585761502844
295,1895.7737653889508
0,2033.685415722679
0,2941.009193193853
1488,2429.9502909693274
0,954.6545813461144
1365,2797.194913906411
0,1189.1064654438205
1592,3991.6470368324826
0,2535.79812868724
1,399.50855030668936
5139,3568.5642417523795
338,63.11866923717207
3259,4063.435378944663
857,3106.242015501297
0,476.42027037257685
4207,3502.2746871213185
0,568.9932548915986
2664,1765.253640828525
852,1533.0630058368388
33,397.9636939241773
6215,3609.217729552418
718,2967.224290716158
10757,3573.067227075271
4857,2745.1504993631843
956,3789.6731155433536
33,1401.7975351417426
2149,1925.7016856444989
94,1403.400605818535
41,718.1318546549755
3,1962.0081100319967
3894,3455.4985488924303
2357,2873.021621142647
2607,4101.903490022212
10254,4049.4815336822303
3891,4788.200334366777
3448,2109.7164758159797
5624,2355.137740273445
5745,3848.1801882117743
3639,3637.313987809024
42,3080.00295907313
1418,1237.4979777518183
15,1066.300164459435
468,707.8115983425978
1857,2020.640365612593
22,1476.915022381001
2345,2708.844181208975
1,984.156661152565
1926,3163.900458654958
1,772.8016523485294
4672,2203.4285554394173
1300,2919.0792504970905
1683,3516.8520167477127
3,981.1681276077743
433,3715.0828159165376
863,3481.665739006612
6320,3925.048203235785
2,880.5974044581399
10363,5675.11756295468
457,4585.23905509482
2477,1022.9606702611072
3903,2476.4087412085664
27,632.5760778037966
12772,3463.675155933246
743,2557.8940182013084
2545,2754.0276314051243
2781,2230.9769108763303
1487,4670.556833606113
4355,3100.899018617887
4147,2470.280866741263
2999,1559.995613267567
1,129.4060649299663
4122,2950.5147147675034
974,4440.122996515087
2269,858.3458925470095
1504,1370.524453796157
2446,3104.880792929225
4256,3014.3206214401744
1664,3653.786582880015
4435,2145.165940319641
3595,3416.7613241144154
3649,4355.970576902839
2245,3381.9642441394844
1645,2783.484158647001
1862,1430.0922510187247
0,840.9919311260037
1,600.9000844372658
1945,2064.3315442527837
0,337.99911380130106
759,2216.80714241251
2320,3248.2402187261414
10567,3807.286554220411
233,3251.6467851822836
1669,2169.381305394041
0,-27.662008382101703
1481,3606.574327481054
85,1176.5622035544238
3242,656.1138076567022
1,887.3856668002245
1121,3570.7579684558314
3583,3642.9327017932246
3056,2715.1263514747716
1655,2483.906411580685
394,584.2324344396638
1664,2490.392497681214
1273,4254.556300187478
0,201.39982466517722
1933,3780.240955391886
0,638.5843976840715
439,3544.4880790294137
4424,3379.7993311923656
212,188.3884517815768
3333,3658.6388066522745
3700,3073.9132047787007
2289,1334.7542702024239
2393,1820.6012141277333
0,1480.519612213846
0,441.0145276065673
0,456.7281509376935
2109,2978.517583574214
1823,3422.2368738105597
3734,2059.56056349577
33,831.7165632420383
5192,1810.0222880039455
3691,2908.250158784971
3295,3110.164179598314
1264,4067.2743927357387
2763,2857.4504186996073
6477,3456.7670894449275
1401,2541.594296957179
582,2302.9456309192337
8629,3512.5212247473264
94,1303.292753405898
2,16.43752049548675
176,2536.5193259585812
3657,1337.0428035783862
148,3596.2266905327724
3298,2799.7813344214246
2862,2873.2368755127554
199,-214.8727829610998
1030,3554.9794600840123
1,1266.7245914828545
949,3605.4659276765506
6862,3670.175723749462
3631,3570.6951849485486
26,434.88221263663036
1726,2754.2784663376096
237,1325.825555454141
2935,1647.2380610267737
1684,2278.4498520864745
1,715.9665165681818
32,1294.1199009358988
1177,3861.8292737863485
0,-4.040460009111484
0,186.5900089464085
11555,3400.9366909429245
633,1886.8444668713364
3475,3120.7880465289
1555,1476.6006316595904
3120,2244.2627540951817
0,293.9760877366225
1613,3050.323983181779
1534,1643.295439983036
994,852.167923537987
8020,5052.386100554142
2461,3174.8483318366143
344,748.7396562191443
4144,6013.495878823554
906,2466.1063908882497
752,3543.719717620648
0,-112.54485290813136
2447,1243.5922142104118
704,2449.2909148959025
3239,3032.568879170891
2318,3308.021399129955
4331,2952.0371450785915
2,943.4274175763876
6362,3730.2573529720703
378,4338.869792556305
3795,1009.5411760680308
3762,2236.309425437272
4,1111.9024468621956
3740,1195.350232314131
1368,2949.6409560529155
8334,4943.673101527458
138,1509.6335314968765
11486,4351.839539408962
6084,4373.910702815354
1257,3417.0359606098664
1709,4550.8748358162575
3611,1020.2493608147943
3093,1744.2430115631305
1324,2014.0439018706547
3221,2603.4540559471516
4826,3307.604593846847
3,575.9693893815729
3434,2819.5176946590527
976,1857.9407142258297
3901,2148.367114928742
11057,4231.315215857745
293,876.025433710487
16,85.62848328125438
3857,1811.563849016109
1637,3008.8367619263463
2391,2159.760471344709
3117,2005.5617565172306
2416,890.7367590881058
1366,802.2141079556186
3271,1860.8279818687752
1623,4278.3596547501675
0,-19.57458037807919
5054,3418.2752804525826
1139,4557.81852698156
2505,3143.0653817748844
8539,4318.051124169944
305,2853.3803526628344
5049,2575.2420783223406
3521,1116.078438712133
1,-150.58482028374965
0,1112.4204732494418
1404,1494.5302329683782
3147,3788.2057342460776
5413,4274.131360201589
1374,858.3317933173985
4236,4234.811439302883
4711,3521.9531262174587
1,-390.3608337929163
3800,1131.2992200515018
628,319.7032453281445
0,1293.1798812648794
1438,600.2253562423375
1,70.05725830969641
621,2998.9624220309943
1195,3610.7987409361685
326,1476.8853391366301
2754,2838.962266480523
19,-329.5379170235374
2335,3657.5177601385813
3797,726.5381264559419
4909,2919.7908068407432
2109,2818.0679936474353
770,1671.958700432815
0,275.4951573696908
247,1385.3797766418156
2477,2101.2802246041265
6734,6262.396716736885
1739,3043.360784142731
0,-54.44352776028791
765,3613.739689656062
2,1655.240627551584
772,2260.6690925389576
2525,3024.3009977243073
1728,4490.969850116047
2195,2803.4160007996525
4059,1588.0250637262525
355,196.5697922521813
0,577.1594230405335
1153,2494.2213875960024
2922,2383.0799301015377
664,418.02899463694666
1181,2473.567493202574
2795,3475.872553650277
705,3970.1414210361436
698,2460.5278435362798
1504,2351.669214119511
0,698.2189454353811
1597,3847.947992826901
243,710.7475193910959
1954,1719.601414972758
1765,2520.0998088501383
10231,4098.196802712731
2100,1595.6730852642668
801,5105.998213780711
1531,4800.86632764408
1808,4389.331912021329
1422,2977.6043841604896
2,489.80162127984113
395,1348.9296392074775
3421,2923.597817096308
2230,2660.179093212051
3,711.9181457511313
795,1800.7412116987853
1364,763.6451636498696
1237,2058.5830085591897
