Actual,Predicted
3907,2819.61
7550,6941.56
2630,2474.55
248,201.61
2087,1951.77
4331,3818.46
4412,4189.05
5498,5047.53
28,31.34
3248,3403.43
1,0.09
101,129.72
3274,2689.05
378,767.67
0,2.39
5266,4971.22
1299,1130.06
2097,2893.41
8118,7768.64
1254,1533.49
1291,1326.4
17,16.79
2868,2772.35
1,1.06
2665,3367.72
2936,2653.54
1738,1823.22
253,248.97
3611,3559.04
3989,3564.41
1973,2201.99
3145,4008.58
189,204.65
0,0.05
3801,4123.52
1133,1252.67
157,708.01
1982,1765.54
1144,1455.58
2959,2820.83
2411,2070.16
192,195.93
3623,3258.67
2238,2191.73
3534,3595.49
583,686.26
2150,2505.77
1644,2705.29
2490,3103.49
626,709.73
3484,2681.07
611,626.29
1225,1675.78
6759,5458.41
4111,4111.63
5373,5132.03
2200,2586.21
300,388.46
2304,2832.42
2831,3695.26
0,0.4
1408,1554.77
932,1217.08
975,906.97
1178,1564.84
1959,2051.88
1188,1525.43
1,1.37
2454,2063.51
0,0.1
3343,2938.05
2708,2501.79
563,472.16
894,737.33
856,968.54
1243,1338.19
3996,4411.61
1840,1960.19
2068,2138.56
5072,5166.32
0,0.01
2876,2787.86
408,370.47
1867,1677.22
1,1.0
4777,4705.88
2697,2622.63
1352,1264.61
1739,1564.88
3165,2870.96
3349,2640.33
711,998.2
2611,2724.97
4392,4508.4
2565,2528.62
3105,2257.84
3323,3682.33
6590,6512.45
1783,2036.78
0,0.63
637,1030.08
7029,6178.7
565,1213.7
0,0.05
98,124.65
4331,3845.24
0,0.28
2513,2189.72
3843,3267.87
7477,6985.65
2900,3209.12
6228,5396.92
0,0.03
5787,5153.69
2749,2644.95
1067,612.13
14,12.13
2172,2617.38
2298,2285.24
319,469.85
0,0.72
2805,2156.7
2504,2365.77
861,662.39
1919,2220.38
2219,2128.05
20,21.19
295,520.63
2380,2282.26
1251,1825.17
521,1057.12
7102,6109.84
900,1694.99
4790,4826.79
3725,3451.16
86,104.5
3455,3406.46
2098,1956.42
1798,1705.12
2209,1594.05
163,214.86
0,0.06
7458,7062.86
10234,9637.05
3245,3271.26
2781,2605.43
2100,2485.54
0,0.03
295,242.97
0,0.09
0,1.86
1488,1680.68
0,0.07
1365,1309.3
0,1.45
1592,1533.46
0,0.02
1,1.01
5139,4835.24
338,341.03
3259,2905.75
857,1530.4
0,0.84
4207,4234.5
0,0.0
2664,2372.44
852,956.3
33,42.05
6215,6308.59
718,2328.69
10757,9162.34
4857,3644.27
956,1139.06
33,36.57
2149,2115.61
94,111.03
41,30.44
3,29.14
3894,4047.64
2357,2646.29
2607,2408.9
10254,9053.27
3891,3919.97
3448,3513.46
5624,4667.2
5745,5400.53
3639,4513.59
42,151.73
1418,1597.34
15,23.5
468,427.2
1857,2059.97
22,17.17
2345,2350.04
1,9.35
1926,1653.41
1,3.06
4672,4262.58
1300,998.56
1683,1601.31
3,3.7
433,539.85
863,1064.25
6320,6483.58
2,0.58
10363,9901.77
457,854.74
2477,2409.19
3903,3425.14
27,27.44
12772,11496.43
743,2082.4
2545,2699.48
2781,3340.65
1487,1276.44
4355,4896.96
4147,4133.08
2999,2675.59
1,1.0
4122,3706.11
974,1267.18
2269,2068.61
1504,1293.58
2446,2977.13
4256,3496.23
1664,1946.57
4435,3650.1
3595,3477.4
3649,4207.03
2245,2013.14
1645,1530.56
1862,1905.11
0,0.21
1,1.2
1945,1694.15
0,0.02
759,816.83
2320,2718.74
10567,8201.04
233,843.48
1669,1958.91
0,1.0
1481,1424.15
85,79.26
3242,2784.44
1,1.03
1121,1773.59
3583,5081.26
3056,2929.26
1655,1655.98
394,411.63
1664,1574.01
1273,1255.07
0,0.52
1933,2221.57
0,0.04
439,569.4
4424,4463.07
212,215.18
3333,3269.19
3700,4500.14
2289,2050.52
2393,2694.88
0,0.05
0,0.01
0,0.52
2109,2114.32
1823,2016.39
3734,3548.3
33,29.8
5192,4247.87
3691,3619.24
3295,4187.13
1264,1396.4
2763,3260.43
6477,4476.67
1401,1592.54
582,773.84
8629,7658.55
94,186.47
2,1.5
176,723.38
3657,3620.21
148,454.39
3298,3099.01
2862,3068.26
199,500.16
1030,1797.63
1,1.0
949,1191.28
6862,6835.99
3631,5243.42
26,21.36
1726,1406.41
237,221.18
2935,2483.91
1684,1468.81
1,0.99
32,35.4
1177,1558.32
0,0.06
0,0.38
11555,10639.21
633,1127.6
3475,3717.05
1555,1662.41
3120,3089.35
0,0.19
1613,1882.47
1534,1435.36
994,967.59
8020,8106.38
2461,2424.84
344,377.18
4144,4783.16
906,1538.29
752,802.79
0,0.03
2447,3349.05
704,936.91
3239,2512.4
2318,2976.25
4331,3469.5
2,0.79
6362,5831.74
378,582.81
3795,3405.72
3762,3742.95
4,2.46
3740,3662.43
1368,1714.61
8334,7916.9
138,130.51
11486,10596.71
6084,5443.74
1257,1652.38
1709,1969.85
3611,3407.46
3093,2979.92
1324,1204.53
3221,2990.67
4826,5877.97
3,2.13
3434,3270.04
976,1118.19
3901,3792.6
11057,9436.7
293,291.72
16,17.23
3857,3783.51
1637,1480.7
2391,2237.76
3117,3129.53
2416,2220.91
1366,1232.81
3271,3143.02
1623,1721.29
0,0.31
5054,5244.66
1139,1086.09
2505,2207.31
8539,7539.36
305,601.07
5049,5019.38
3521,3404.06
1,1.7
0,0.39
1404,1500.41
3147,2645.03
5413,6522.32
1374,1139.75
4236,4796.08
4711,5161.19
1,1.06
3800,3568.58
628,602.51
0,0.24
1438,1627.04
1,1.13
621,604.79
1195,1420.22
326,343.5
2754,3271.65
19,28.33
2335,1987.16
3797,3626.47
4909,4641.56
2109,2511.06
770,690.45
0,60.68
247,248.5
2477,2486.86
6734,6670.69
1739,2198.8
0,1.38
765,2377.85
2,3.27
772,1444.33
2525,2560.54
1728,1866.13
2195,2104.21
4059,3928.41
355,366.79
0,0.18
1153,917.42
2922,3393.18
664,768.77
1181,1447.17
2795,2934.83
705,710.2
698,1329.09
1504,1655.11
0,0.46
1597,2822.5
243,234.4
1954,2062.9
1765,2163.11
10231,8420.06
2100,2022.96
801,1133.69
1531,2074.18
1808,2088.31
1422,1814.34
2,6.78
395,399.44
3421,3277.09
2230,2026.52
3,2.9
795,829.18
1364,1621.96
1237,1175.31
130,115.36
8204,6920.38
1665,1232.19
2140,2927.6
8274,7798.99
29,47.83
2,1.62
2875,2847.87
1708,1901.4
4187,4045.11
0,0.0
3535,5267.74
3663,3703.88
0,23.46
2069,2031.49
1,1.0
105,113.65
2879,2452.41
570,837.18
3818,3637.36
0,26.36
1270,1474.61
