timestamp,Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName,GHI,DNI,Wind_Speed_2m,Wind_Direction_2m,Temp_2m,RH_2m,Pressure,wind_speed_50m,wind_direction_50m,temp_50m,density_VT,pressure_VT,ri_number,rh_50m,rmol_VT
8/4/2020 20:00,2020-08-04 20:00:00+02:00,8/4/2020,20:00:00,21:00:00,Solar,179,217,Tuesday,August,0,0,2.3,2,17.3,59.41,980,12.9,350,13,1.14,935.6,0.08,66.4,0.0013
8/4/2020 20:00,2020-08-04 20:00:00+02:00,8/4/2020,20:00:00,21:00:00,Solar,179,217,Tuesday,August,0,0,2.3,2,17.3,59.41,980,15.4,8,17.2,1.12,935.4,0.05,53.1,0.0008
9/19/2020 21:00,2020-09-19 21:00:00+02:00,9/19/2020,21:00:00,22:00:00,Wind,2442,263,Saturday,September,0,0,0.5,184,19.7,85.4,979,5.4,210,19.3,1.12,937.3,0.18,80.4,0.0096
8/5/2020 3:00,2020-08-05 03:00:00+02:00,8/5/2020,3:00:00,4:00:00,Solar,1,218,Wednesday,August,0,0,1.8,338,12,86.59,980,16.1,4,13.9,1.14,936,0.09,64.8,0.0007
8/5/2020 8:00,2020-08-05 08:00:00+02:00,8/5/2020,8:00:00,9:00:00,Solar,895,218,Wednesday,August,477,798,3.5,180,20,49.21,980,15.1,359,14,1.14,936.2,0.03,62.9,-0.0002
9/20/2020 8:00,2020-09-20 08:00:00+02:00,9/20/2020,8:00:00,9:00:00,Wind,1018,264,Sunday,September,45,0,0.9,143,20.2,78.53,979,1.6,55,16.2,1.13,937.8,0.47,86.9,0.0648
8/6/2020 3:00,2020-08-06 03:00:00+02:00,8/6/2020,3:00:00,4:00:00,Solar,1,219,Thursday,August,0,0,0.9,317,15.2,72.52,981,10.8,2,19.5,1.12,938.6,0.44,42.2,0.0039
9/20/2020 17:00,2020-09-20 17:00:00+02:00,9/20/2020,17:00:00,18:00:00,Wind,937,264,Sunday,September,24,0,0.8,205,21.3,66.81,979,3,220,19.4,1.12,937.6,-4.79,81.9,-0.0217
8/6/2020 5:00,2020-08-06 05:00:00+02:00,8/6/2020,5:00:00,6:00:00,Solar,1,219,Thursday,August,0,0,1.1,316,15.5,71.56,982,10.7,2,19.1,1.12,938.9,0.37,42.8,0.0037
9/20/2020 22:00,2020-09-20 22:00:00+02:00,9/20/2020,22:00:00,23:00:00,Wind,2220,264,Sunday,September,0,0,0.6,198,17.6,80.32,980,1.3,307,18.1,1.12,938,2.83,88.9,0.0601
8/6/2020 12:00,2020-08-06 12:00:00+02:00,8/6/2020,12:00:00,13:00:00,Solar,3803,219,Thursday,August,903,921,2.1,8,30,28.69,982,5.6,19,21.3,1.11,940.2,-0.89,59.2,-0.0163
8/6/2020 14:00,2020-08-06 14:00:00+02:00,8/6/2020,14:00:00,15:00:00,Solar,3937,219,Thursday,August,826,906,2.2,16,31.5,25.41,981,4,21,22.9,1.11,940.2,-1.82,59.9,-0.0279
9/21/2020 4:00,2020-09-21 04:00:00+02:00,9/21/2020,4:00:00,5:00:00,Wind,814,265,Monday,September,0,0,0.2,135,16.2,86.19,980,5.7,359,15.8,1.13,938.5,0.94,76.2,0.0096
8/7/2020 16:00,2020-08-07 16:00:00+02:00,8/7/2020,16:00:00,17:00:00,Solar,3236,220,Friday,August,563,835,2.1,60,33.5,22.92,982,4.8,230,24.8,1.1,941.7,-1.21,49.3,-0.0148
9/21/2020 10:00,2020-09-21 10:00:00+02:00,9/21/2020,10:00:00,11:00:00,Wind,260,265,Monday,September,300,25,0.8,45,20.1,72.79,981,5,355,16.4,1.13,938.7,0.77,73.3,0.0127
9/21/2020 10:00,2020-09-21 10:00:00+02:00,9/21/2020,10:00:00,11:00:00,Wind,260,265,Monday,September,300,25,0.8,45,20.1,72.79,981,3.3,15,16.9,1.13,938.7,-1.11,74.5,-0.0268
8/7/2020 18:00,2020-08-07 18:00:00+02:00,8/7/2020,18:00:00,19:00:00,Solar,1738,220,Friday,August,202,605,1.4,101,28.7,35.51,982,6,243,24.4,1.1,941.5,0.38,51.6,-0.002
9/21/2020 12:00,2020-09-21 12:00:00+02:00,9/21/2020,12:00:00,13:00:00,Wind,377,265,Monday,September,421,122,1.1,187,21.5,62.19,981,1.5,45,18.3,1.12,938.9,-10.54,70.7,-0.0681
8/7/2020 20:00,2020-08-07 20:00:00+02:00,8/7/2020,20:00:00,21:00:00,Solar,136,220,Friday,August,0,0,1.2,147,23.6,48.1,982,0.5,313,22.7,1.11,941.4,1.84,36,0.0592
8/7/2020 20:00,2020-08-07 20:00:00+02:00,8/7/2020,20:00:00,21:00:00,Solar,136,220,Friday,August,0,0,1.2,147,23.6,48.1,982,7,242,23.8,1.11,941.5,0.53,58.5,0.0076
9/21/2020 15:00,2020-09-21 15:00:00+02:00,9/21/2020,15:00:00,16:00:00,Wind,233,265,Monday,September,376,266,1.6,345,22.4,53.7,980,2.2,103,19.4,1.12,938.5,-91.89,64.4,-0.0413
9/21/2020 16:00,2020-09-21 16:00:00+02:00,9/21/2020,16:00:00,17:00:00,Wind,320,265,Monday,September,300,529,1.4,347,21.9,55.02,979,2.1,159,19.1,1.12,938.4,-20.78,75,-0.0396
8/8/2020 4:00,2020-08-08 04:00:00+02:00,8/8/2020,4:00:00,5:00:00,Solar,0,221,Saturday,August,0,0,1.1,190,18.2,56.13,984,6,229,18.9,1.13,942.6,0.44,64.4,0.0128
9/21/2020 17:00,2020-09-21 17:00:00+02:00,9/21/2020,17:00:00,18:00:00,Wind,406,265,Monday,September,83,12,0.9,349,20.4,63.28,980,2.4,200,18.9,1.12,938.2,-28.6,74.1,-0.0263
8/8/2020 18:00,2020-08-08 18:00:00+02:00,8/8/2020,18:00:00,19:00:00,Solar,1661,221,Saturday,August,183,479,1,74,30.8,33.43,982,1.5,226,26.7,1.09,941.2,-0.71,69.8,-0.0559
9/22/2020 3:00,2020-09-22 03:00:00+02:00,9/22/2020,3:00:00,4:00:00,Wind,728,266,Tuesday,September,0,0,0.1,106,15.6,85.9,979,1.2,35,15.4,1.13,937.7,0.35,82.5,0.0418
8/8/2020 20:00,2020-08-08 20:00:00+02:00,8/8/2020,20:00:00,21:00:00,Solar,142,221,Saturday,August,0,0,0.7,133,27.5,37.74,982,7.3,233,19.6,1.12,942.5,0.66,57.8,0.0078
8/8/2020 20:00,2020-08-08 20:00:00+02:00,8/8/2020,20:00:00,21:00:00,Solar,142,221,Saturday,August,0,0,0.7,133,27.5,37.74,982,2.4,305,26.4,1.09,940.7,1.43,74.9,0.0469
9/22/2020 20:00,2020-09-22 20:00:00+02:00,9/22/2020,20:00:00,21:00:00,Wind,1562,266,Tuesday,September,0,0,0.9,232,16.4,86.27,976,1.9,18,15.6,1.13,937.8,0.35,82.1,0.0286
9/22/2020 20:00,2020-09-22 20:00:00+02:00,9/22/2020,20:00:00,21:00:00,Wind,1562,266,Tuesday,September,0,0,0.9,232,16.4,86.27,976,6.9,214,14.3,1.13,935.1,0.11,100,0.0011
8/8/2020 23:00,2020-08-08 23:00:00+02:00,8/8/2020,23:00:00,24:00:00,Solar,0,221,Saturday,August,0,0,1,215,24.5,43.85,982,3,260,26.3,1.09,940.8,1.02,58.3,0.0374
8/9/2020 6:00,2020-08-09 06:00:00+02:00,8/9/2020,6:00:00,7:00:00,Solar,3,222,Sunday,August,90,282,1.4,186,23.6,49.33,982,4.2,221,21.4,1.11,941.2,0.69,56.2,0.0525
9/23/2020 17:00,2020-09-23 17:00:00+02:00,9/23/2020,17:00:00,18:00:00,Wind,5512,267,Wednesday,September,136,448,1.8,188,21.7,51.59,973,5.6,202,17.3,1.12,933.6,-0.76,84.4,-0.0059
8/9/2020 7:00,2020-08-09 07:00:00+02:00,8/9/2020,7:00:00,8:00:00,Solar,129,222,Sunday,August,253,523,1.7,185,26.4,37.99,982,4.7,221,21.3,1.11,941.2,0.39,61.6,0.0159
9/23/2020 18:00,2020-09-23 18:00:00+02:00,9/23/2020,18:00:00,19:00:00,Wind,5383,267,Wednesday,September,0,0,1.5,186,19.5,63.39,973,5.6,196,16.7,1.12,933.6,0.04,89.3,0.0001
8/9/2020 19:00,2020-08-09 19:00:00+02:00,8/9/2020,19:00:00,20:00:00,Solar,578,222,Sunday,August,19,0,0.6,75,29.2,44.41,979,5.6,227,25.1,1.1,938.7,0.46,67.1,0.0014
8/10/2020 6:00,2020-08-10 06:00:00+02:00,8/10/2020,6:00:00,7:00:00,Solar,2,223,Monday,August,85,236,1.8,192,22.7,67.12,979,4.5,216,19.9,1.12,938.4,0.41,66.4,0.0407
8/10/2020 23:00,2020-08-10 23:00:00+02:00,8/10/2020,23:00:00,24:00:00,Solar,0,223,Monday,August,0,0,1.8,185,22.9,75.76,980,5.4,248,22.2,1.11,938.9,0.53,76.7,0.0088
9/24/2020 15:00,2020-09-24 15:00:00+02:00,9/24/2020,15:00:00,16:00:00,Wind,7355,268,Thursday,September,250,28,3.4,208,19.5,73.64,970,7.5,198,18.1,1.12,931.8,-0.66,76.3,-0.0066
8/11/2020 5:00,2020-08-11 05:00:00+02:00,8/11/2020,5:00:00,6:00:00,Solar,0,224,Tuesday,August,0,0,1,181,20.9,81.11,981,3.1,231,21.6,1.11,939.4,2.28,65.4,0.0865
9/24/2020 18:00,2020-09-24 18:00:00+02:00,9/24/2020,18:00:00,19:00:00,Wind,6881,268,Thursday,September,0,0,2.2,212,17.1,88.16,970,8.3,207,17,1.12,930.8,0.01,90.3,0.0002
8/11/2020 6:00,2020-08-11 06:00:00+02:00,8/11/2020,6:00:00,7:00:00,Solar,2,224,Tuesday,August,7,0,1.4,182,22.7,74.6,981,2.2,215,21,1.11,939.5,2.64,68.2,0.1888
8/11/2020 12:00,2020-08-11 12:00:00+02:00,8/11/2020,12:00:00,13:00:00,Solar,3238,224,Tuesday,August,852,843,0.5,163,32.7,38.35,980,2.3,208,24.2,1.1,940.1,-20.44,67.3,-0.0518
9/25/2020 5:00,2020-09-25 05:00:00+02:00,9/25/2020,5:00:00,6:00:00,Wind,10234,269,Friday,September,0,0,1.2,271,9.3,91.53,970,4.2,261,11.7,1.14,929.1,0.79,75,0.0734
8/11/2020 15:00,2020-08-11 15:00:00+02:00,8/11/2020,15:00:00,16:00:00,Solar,3067,224,Tuesday,August,667,801,0.6,128,32.6,36.48,979,3.3,213,25.7,1.1,939.6,-12.36,62.4,-0.0318
9/25/2020 8:00,2020-09-25 08:00:00+02:00,9/25/2020,8:00:00,9:00:00,Wind,9707,269,Friday,September,288,626,2.9,234,11.4,75,969,4.5,261,9.7,1.14,929,0.68,76.7,0.0293
8/11/2020 22:00,2020-08-11 22:00:00+02:00,8/11/2020,22:00:00,23:00:00,Solar,1,224,Tuesday,August,0,0,1.2,175,24.9,62.1,979,6,241,22.1,1.11,939.1,0.71,83.8,0.005
9/25/2020 10:00,2020-09-25 10:00:00+02:00,9/25/2020,10:00:00,11:00:00,Wind,9820,269,Friday,September,187,0,4,276,11.9,69.67,969,1.2,203,12.5,1.14,930.2,1.72,86.1,0.6568
9/25/2020 10:00,2020-09-25 10:00:00+02:00,9/25/2020,10:00:00,11:00:00,Wind,9820,269,Friday,September,187,0,4,276,11.9,69.67,969,4.5,300,10,1.14,928.8,-0.55,66.6,-0.0169
8/12/2020 9:00,2020-08-12 09:00:00+02:00,8/12/2020,9:00:00,10:00:00,Solar,1008,225,Wednesday,August,567,645,4.4,191,30.4,37.52,980,5.1,228,20.6,1.11,939.5,-0.29,68.5,-0.0117
9/25/2020 11:00,2020-09-25 11:00:00+02:00,9/25/2020,11:00:00,12:00:00,Wind,10729,269,Friday,September,675,852,4.4,289,12.7,64.74,969,5.3,291,10.9,1.14,928.6,-0.62,65.5,-0.0155
8/12/2020 15:00,2020-08-12 15:00:00+02:00,8/12/2020,15:00:00,16:00:00,Solar,2366,225,Wednesday,August,369,70,2.3,181,30.1,36.71,980,6.1,199,24.2,1.1,939.5,-1.42,59.5,-0.0116
9/25/2020 12:00,2020-09-25 12:00:00+02:00,9/25/2020,12:00:00,13:00:00,Wind,10991,269,Friday,September,495,143,4.8,298,13.5,58.34,969,6.2,302,11.7,1.14,928.4,-0.55,57.6,-0.0126
8/12/2020 20:00,2020-08-12 20:00:00+02:00,8/12/2020,20:00:00,21:00:00,Solar,142,225,Wednesday,August,0,0,2.1,195,25.1,47.84,979,6.2,230,20.4,1.12,939.2,0.62,78.2,0.0085
8/12/2020 20:00,2020-08-12 20:00:00+02:00,8/12/2020,20:00:00,21:00:00,Solar,142,225,Wednesday,August,0,0,2.1,195,25.1,47.84,979,6.6,203,22.1,1.11,938.6,0.36,66.7,0.0044
9/26/2020 13:00,2020-09-26 13:00:00+02:00,9/26/2020,13:00:00,14:00:00,Wind,10649,270,Saturday,September,232,1,5.4,314,12.1,56.45,973,8.8,346,9.3,1.15,931.1,-0.38,62.2,-0.0067
8/13/2020 6:00,2020-08-13 06:00:00+02:00,8/13/2020,6:00:00,7:00:00,Solar,1,226,Thursday,August,43,2,2.2,196,21.6,65.21,980,4.8,225,19.5,1.12,939.1,0.12,65.7,0.032
9/26/2020 15:00,2020-09-26 15:00:00+02:00,9/26/2020,15:00:00,16:00:00,Wind,9986,270,Saturday,September,341,126,4.3,320,10.8,59.14,972,8.9,345,9.7,1.15,930.3,-0.29,59.5,-0.0057
8/13/2020 10:00,2020-08-13 10:00:00+02:00,8/13/2020,10:00:00,11:00:00,Solar,1476,226,Thursday,August,710,763,3.2,201,27.4,48.47,980,4,223,19.6,1.12,939.1,0.77,66.1,0.0838
8/13/2020 10:00,2020-08-13 10:00:00+02:00,8/13/2020,10:00:00,11:00:00,Solar,1476,226,Thursday,August,710,763,3.2,201,27.4,48.47,980,4.2,222,20.2,1.12,939.5,-3.38,79.4,-0.0219
9/26/2020 18:00,2020-09-26 18:00:00+02:00,9/26/2020,18:00:00,19:00:00,Wind,8867,270,Saturday,September,0,0,0.8,317,8.1,76.95,972,7.6,358,8.6,1.15,929.6,-0.01,63.5,0.0007
8/13/2020 12:00,2020-08-13 12:00:00+02:00,8/13/2020,12:00:00,13:00:00,Solar,2186,226,Thursday,August,30,0,3.4,192,29.8,39.47,980,4.5,217,21.6,1.11,939.5,-6.11,79,-0.0235
9/26/2020 22:00,2020-09-26 22:00:00+02:00,9/26/2020,22:00:00,23:00:00,Wind,7800,270,Saturday,September,0,0,1.1,310,5.3,80.82,972,10.7,353,6,1.16,929,0.09,69,0.0015
8/14/2020 10:00,2020-08-14 10:00:00+02:00,8/14/2020,10:00:00,11:00:00,Solar,2101,227,Friday,August,497,128,1.5,351,26.3,51.55,981,5.4,358,19.9,1.12,939.2,6.05,68,0.012
8/14/2020 10:00,2020-08-14 10:00:00+02:00,8/14/2020,10:00:00,11:00:00,Solar,2101,227,Friday,August,497,128,1.5,351,26.3,51.55,981,8.2,13,19.5,1.12,939,-0.55,76.9,-0.0064
9/27/2020 3:00,2020-09-27 03:00:00+02:00,9/27/2020,3:00:00,4:00:00,Wind,9810,271,Sunday,September,0,0,1.1,295,3.3,81.24,972,16.9,353,4.3,1.17,927.9,0.07,67.3,0.0006
8/14/2020 19:00,2020-08-14 19:00:00+02:00,8/14/2020,19:00:00,20:00:00,Solar,686,227,Friday,August,23,116,1.1,31,23.1,60.15,979,6.4,24,21.9,1.11,937.7,0.13,69.9,0.0014
9/27/2020 5:00,2020-09-27 05:00:00+02:00,9/27/2020,5:00:00,6:00:00,Wind,11437,271,Sunday,September,0,0,1.1,248,4.7,75.78,971,13.7,357,3.9,1.17,928.2,0.1,71.8,0.001
8/14/2020 20:00,2020-08-14 20:00:00+02:00,8/14/2020,20:00:00,21:00:00,Solar,116,227,Friday,August,0,0,1.1,25,21.7,63.04,980,6.4,358,19.8,1.12,939.2,4.21,67.8,0.0094
8/14/2020 20:00,2020-08-14 20:00:00+02:00,8/14/2020,20:00:00,21:00:00,Solar,116,227,Friday,August,0,0,1.1,25,21.7,63.04,980,6.5,12,21.6,1.11,937.6,0.44,69.7,0.0055
9/27/2020 10:00,2020-09-27 10:00:00+02:00,9/27/2020,10:00:00,11:00:00,Wind,11698,271,Sunday,September,116,1,2.9,261,7.5,83.25,972,14.3,354,4.6,1.17,928.4,0.11,69.5,0.001
9/27/2020 10:00,2020-09-27 10:00:00+02:00,9/27/2020,10:00:00,11:00:00,Wind,11698,271,Sunday,September,116,1,2.9,261,7.5,83.25,972,8.8,352,6.6,1.16,929.5,-0.09,76.8,-0.0041
9/27/2020 11:00,2020-09-27 11:00:00+02:00,9/27/2020,11:00:00,12:00:00,Wind,11625,271,Sunday,September,117,1,3,270,7.9,83.46,972,7.8,345,8,1.15,929.9,-0.23,72.6,-0.0077
8/15/2020 8:00,2020-08-15 08:00:00+02:00,8/15/2020,8:00:00,9:00:00,Solar,639,228,Saturday,August,432,728,1.7,11,24.1,52.95,980,8.7,2,18.9,1.12,937.5,0.28,63.7,-0.0005
9/27/2020 16:00,2020-09-27 16:00:00+02:00,9/27/2020,16:00:00,17:00:00,Wind,9500,271,Sunday,September,71,0,2.3,245,8.4,80.36,972,7.2,336,9.4,1.15,930.5,-0.36,63.9,-0.0066
8/15/2020 9:00,2020-08-15 09:00:00+02:00,8/15/2020,9:00:00,10:00:00,Solar,1548,228,Saturday,August,597,801,1.7,14,26.1,47.3,980,7.9,4,19.3,1.12,937.6,-0.1,65.8,-0.0045
9/28/2020 4:00,2020-09-28 04:00:00+02:00,9/28/2020,4:00:00,5:00:00,Wind,4472,272,Monday,September,0,0,2,315,9.7,93.92,973,9.4,332,7.1,1.16,931.4,0.21,88.5,0.0065
8/15/2020 13:00,2020-08-15 13:00:00+02:00,8/15/2020,13:00:00,14:00:00,Solar,3586,228,Saturday,August,859,898,1,44,30.6,33.68,978,5,32,22.4,1.11,937.6,-2.4,63.9,-0.0199
9/28/2020 8:00,2020-09-28 08:00:00+02:00,9/28/2020,8:00:00,9:00:00,Wind,3731,272,Monday,September,5,0,2.3,304,10.6,90.83,975,9.6,343,7.9,1.16,932.1,0.19,85.1,0.003
8/15/2020 19:00,2020-08-15 19:00:00+02:00,8/15/2020,19:00:00,20:00:00,Solar,613,228,Saturday,August,20,108,1.2,99,24.2,51.37,976,3.3,4,24.3,1.1,935.9,1.94,38.5,0.0219
9/28/2020 14:00,2020-09-28 14:00:00+02:00,9/28/2020,14:00:00,15:00:00,Wind,3912,272,Monday,September,91,0,3.3,310,12.6,81.06,978,5.6,28,11.8,1.14,935,-0.66,85,-0.0152
8/16/2020 13:00,2020-08-16 13:00:00+02:00,8/16/2020,13:00:00,14:00:00,Solar,2800,229,Sunday,August,205,2,1.8,184,27.7,46.62,976,3.9,211,22.3,1.1,936,-9.61,74.6,-0.0292
9/28/2020 16:00,2020-09-28 16:00:00+02:00,9/28/2020,16:00:00,17:00:00,Wind,4213,272,Monday,September,10,0,2.7,307,11.8,84.14,979,9.2,358,12.7,1.14,935.9,-0.16,74.5,-0.0037
8/16/2020 15:00,2020-08-16 15:00:00+02:00,8/16/2020,15:00:00,16:00:00,Solar,2812,229,Sunday,August,35,0,1.5,198,26.5,54.22,976,4.6,203,23.1,1.1,935.4,-3.84,73.4,-0.0189
9/28/2020 18:00,2020-09-28 18:00:00+02:00,9/28/2020,18:00:00,19:00:00,Wind,4217,272,Monday,September,0,0,1.4,296,10.7,89.9,981,9.7,2,11.3,1.15,936.8,0.01,75.8,0.0007
8/16/2020 21:00,2020-08-16 21:00:00+02:00,8/16/2020,21:00:00,22:00:00,Solar,2,229,Sunday,August,0,0,1.2,309,20.4,90.64,978,4.6,229,20.1,1.11,935.2,0.26,90.8,0.0051
9/28/2020 19:00,2020-09-28 19:00:00+02:00,9/28/2020,19:00:00,20:00:00,Wind,4164,272,Monday,September,0,0,1.3,289,10.4,90.76,982,9.2,9,10.2,1.15,937.4,0.08,78,0.0018
8/17/2020 9:00,2020-08-17 09:00:00+02:00,8/17/2020,9:00:00,10:00:00,Solar,1360,230,Monday,August,593,818,1.4,291,24.3,47.16,978,7.2,4,17.9,1.12,936.7,-0.27,65,-0.0057
9/28/2020 21:00,2020-09-28 21:00:00+02:00,9/28/2020,21:00:00,22:00:00,Wind,4393,272,Monday,September,0,0,0.9,283,10,90.99,983,8.5,15,8.2,1.16,937.9,0.28,89.7,0.0019
8/17/2020 10:00,2020-08-17 10:00:00+02:00,8/17/2020,10:00:00,11:00:00,Solar,1862,230,Monday,August,607,498,1.6,276,25.8,41.04,978,5.5,8,18.8,1.12,935.9,1.98,72.1,0.0119
8/17/2020 10:00,2020-08-17 10:00:00+02:00,8/17/2020,10:00:00,11:00:00,Solar,1862,230,Monday,August,607,498,1.6,276,25.8,41.04,978,5.5,11,18.5,1.12,936.8,-1.11,66.9,-0.0138
9/28/2020 22:00,2020-09-28 22:00:00+02:00,9/28/2020,22:00:00,23:00:00,Wind,4106,272,Monday,September,0,0,0.7,295,9.9,89.21,983,10,12,7.8,1.16,938,0.21,88.1,0.0014
8/17/2020 11:00,2020-08-17 11:00:00+02:00,8/17/2020,11:00:00,12:00:00,Solar,2326,230,Monday,August,612,364,1.7,265,26.7,37.87,978,4,24,19.3,1.12,936.9,-2.68,67.8,-0.0265
9/28/2020 23:00,2020-09-28 23:00:00+02:00,9/28/2020,23:00:00,24:00:00,Wind,3865,272,Monday,September,0,0,0.5,315,9.7,87.57,983,10.2,11,7.5,1.17,938.3,0.17,86.9,0.0015
8/17/2020 18:00,2020-08-17 18:00:00+02:00,8/17/2020,18:00:00,19:00:00,Solar,1062,230,Monday,August,8,0,0.8,309,24.6,42.65,977,3.2,207,21.6,1.11,936.5,-0.1,60.4,-0.0148
9/29/2020 3:00,2020-09-29 03:00:00+02:00,9/29/2020,3:00:00,4:00:00,Wind,2376,273,Tuesday,September,0,0,0.6,339,8.2,89.14,983,14.4,5,7.1,1.17,938.6,0.18,77.3,0.0008
8/18/2020 6:00,2020-08-18 06:00:00+02:00,8/18/2020,6:00:00,7:00:00,Solar,1,231,Tuesday,August,73,313,1.2,280,18.9,69.05,979,6.5,4,18.6,1.12,936.8,0.98,58.3,0.0104
9/29/2020 10:00,2020-09-29 10:00:00+02:00,9/29/2020,10:00:00,11:00:00,Wind,1050,273,Tuesday,September,359,150,2.6,2,16.3,54.58,984,11.9,10,6.8,1.17,938.8,0.19,85,0.0014
9/29/2020 10:00,2020-09-29 10:00:00+02:00,9/29/2020,10:00:00,11:00:00,Wind,1050,273,Tuesday,September,359,150,2.6,2,16.3,54.58,984,12.4,2,10.6,1.15,939.7,-0.01,65.6,-0.0011
8/18/2020 15:00,2020-08-18 15:00:00+02:00,8/18/2020,15:00:00,16:00:00,Solar,2992,231,Tuesday,August,657,843,1.1,348,29.1,35.02,976,2.7,83,22,1.11,936.4,-19.55,66.3,-0.0418
9/29/2020 21:00,2020-09-29 21:00:00+02:00,9/29/2020,21:00:00,22:00:00,Wind,696,273,Tuesday,September,0,0,0.9,356,11.5,81.28,983,11.1,0,12.1,1.15,939.3,0.23,70.6,0.0019
8/18/2020 21:00,2020-08-18 21:00:00+02:00,8/18/2020,21:00:00,22:00:00,Solar,0,231,Tuesday,August,0,0,0.8,41,21.7,59.77,978,5.8,297,21.9,1.11,935.9,1.1,68.3,0.014
9/30/2020 4:00,2020-09-30 04:00:00+02:00,9/30/2020,4:00:00,5:00:00,Wind,763,274,Wednesday,September,0,0,0.7,318,8.7,98.93,981,8.1,360,11.3,1.15,938.4,0.47,71.6,0.0059
8/18/2020 23:00,2020-08-18 23:00:00+02:00,8/18/2020,23:00:00,24:00:00,Solar,0,231,Tuesday,August,0,0,0.8,14,20.4,61.7,978,6.9,344,22.6,1.1,935.9,0.81,44.4,0.0144
9/30/2020 6:00,2020-09-30 06:00:00+02:00,9/30/2020,6:00:00,7:00:00,Wind,939,274,Wednesday,September,0,0,0.9,293,8.5,99.63,981,6.7,0,10.8,1.15,938,0.85,73.5,0.0083
9/30/2020 22:00,2020-09-30 22:00:00+02:00,9/30/2020,22:00:00,23:00:00,Wind,4236,274,Wednesday,September,0,0,1.4,194,11.5,78.01,976,5.5,233,12.6,1.14,934.7,0.52,83.5,0.0113
8/19/2020 14:00,2020-08-19 14:00:00+02:00,8/19/2020,14:00:00,15:00:00,Solar,3410,232,Wednesday,August,762,872,1.8,170,31.7,28.69,973,4.6,194,22.7,1.1,934.8,-4.05,58.3,-0.0207
9/1/2020 7:00,2020-09-01 07:00:00+02:00,9/1/2020,7:00:00,8:00:00,Solar,55,245,Tuesday,September,192,453,3,348,13.7,75.79,981,15,0,10.8,1.15,936.7,0.11,80,0.0006
9/1/2020 7:00,2020-09-01 07:00:00+02:00,9/1/2020,7:00:00,8:00:00,Solar,55,245,Tuesday,September,192,453,3,348,13.7,75.79,981,12.1,0,21.8,1.11,940,0.23,48.3,0.0022
8/19/2020 15:00,2020-08-19 15:00:00+02:00,8/19/2020,15:00:00,16:00:00,Solar,3149,232,Wednesday,August,208,1,1.8,173,31.9,28.3,973,5,187,22.8,1.1,934.5,-3.44,63.9,-0.0163
9/1/2020 8:00,2020-09-01 08:00:00+02:00,9/1/2020,8:00:00,9:00:00,Solar,537,245,Tuesday,September,375,648,3.6,358,16.4,66.13,981,14.6,0,11.1,1.15,936.8,0.06,79.4,0
9/1/2020 8:00,2020-09-01 08:00:00+02:00,9/1/2020,8:00:00,9:00:00,Solar,537,245,Tuesday,September,375,648,3.6,358,16.4,66.13,981,3.8,202,20.1,1.12,940.4,0.39,79.3,0.1806
8/19/2020 16:00,2020-08-19 16:00:00+02:00,8/19/2020,16:00:00,17:00:00,Solar,2913,232,Wednesday,August,213,6,1.8,178,31.6,29.83,973,5.7,188,22.8,1.1,934.3,-1.58,67,-0.011
9/1/2020 11:00,2020-09-01 11:00:00+02:00,9/1/2020,11:00:00,12:00:00,Solar,3161,245,Tuesday,September,774,856,3.9,1,21.1,46.85,980,12.1,13,14.1,1.14,936.8,-0.25,73.1,-0.0028
8/20/2020 4:00,2020-08-20 04:00:00+02:00,8/20/2020,4:00:00,5:00:00,Solar,0,233,Thursday,August,0,0,2.6,183,18.4,81.13,975,6.3,233,17.9,1.12,935,0.26,94.5,0.0085
9/1/2020 15:00,2020-09-01 15:00:00+02:00,9/1/2020,15:00:00,16:00:00,Solar,3124,245,Tuesday,September,599,809,3.7,180,22.4,42.79,978,11.2,19,16.5,1.13,936.4,-0.26,64.7,-0.0033
8/20/2020 11:00,2020-08-20 11:00:00+02:00,8/20/2020,11:00:00,12:00:00,Solar,3079,233,Thursday,August,803,867,5.2,185,32.5,37.26,975,6.8,222,19.5,1.12,936.5,-2.3,96.8,-0.0108
9/1/2020 17:00,2020-09-01 17:00:00+02:00,9/1/2020,17:00:00,18:00:00,Solar,2195,245,Tuesday,September,262,619,2.8,354,20.5,47.52,978,11.2,18,16.3,1.13,936.3,-0.09,64.9,-0.0013
8/20/2020 22:00,2020-08-20 22:00:00+02:00,8/20/2020,22:00:00,23:00:00,Solar,1,233,Thursday,August,0,0,3.8,183,22.6,66.72,977,9.3,236,19.1,1.12,936.9,0.21,95.7,0.0012
9/2/2020 10:00,2020-09-02 10:00:00+02:00,9/2/2020,10:00:00,11:00:00,Solar,2684,246,Wednesday,September,671,801,3.3,354,21.1,51.41,981,13.6,2,13.5,1.14,936.3,0.15,68.5,0.0014
9/2/2020 10:00,2020-09-02 10:00:00+02:00,9/2/2020,10:00:00,11:00:00,Solar,2684,246,Wednesday,September,671,801,3.3,354,21.1,51.41,981,9.8,11,14.1,1.14,938.1,-0.28,78,-0.0038
8/21/2020 4:00,2020-08-21 04:00:00+02:00,8/21/2020,4:00:00,5:00:00,Solar,0,234,Friday,August,0,0,3.3,180,19.8,75.73,977,8.8,234,18,1.12,938,0.25,91.3,0.0025
